symbol,screener_company_id,statement_type,financial_reporting_date,pe_average_3y,pe_median_3y,pe_average_5y,pe_median_5y,pe_average_10y,pe_median_10y,sales_growth_3y,sales_growth_5y,sales_growth_10y,profit_growth_3y,profit_growth_5y,profit_growth_10y,eps_growth_3y,eps_growth_5y,eps_growth_10y,debt_to_equity,roe,opm,source_url,refreshed_at
AMBALALSA.NS,159,consolidated,2026-03-31,40.8278,27.1,28.4191,14.75,27.0637,15.1,6.0,10.0,10.0,17.0,9.0,21.0,15.90457322019143,-9.539737807142243,-9.478272342096172,0.3584905660377358,12.4,7.0,https://www.screener.in/company/AMBALALSA/consolidated/,2026-08-23T18:06:55.829859+00:00
AMBER.NS,1274257,consolidated,2026-03-31,98.7306,97.7,87.528,91.4,80.6174,88.9,21.0,18.0,23.0,7.0,21.0,,2.6577017491857147,15.821461682182967,16.353549570500327,0.6180237877401646,5.95,7.0,https://www.screener.in/company/AMBER/consolidated/,2026-08-23T18:06:55.829859+00:00
AMBUJACEM.NS,163,consolidated,2026-03-31,32.6847,32.2,33.2598,32.0,28.9623,27.6,1.0,15.0,22.0,21.0,1.0,5.0,10.967459861549212,12.639963761957972,7.1493735519478685,0.0145921445060407,8.85,15.0,https://www.screener.in/company/AMBUJACEM/consolidated/,2026-08-23T18:06:55.829859+00:00
AMJLAND.NS,2592,consolidated,2026-03-31,14.7975,13.85,21.2744,13.75,19.6629,13.7,14.0,15.0,1.0,8.0,7.0,7.0,29.55863725324881,27.296566340949525,7.44827643298458,-0.0,3.42,26.0,https://www.screener.in/company/AMJLAND/consolidated/,2026-08-23T18:06:55.829859+00:00
AMNPLST.NS,167,consolidated,2026-03-31,31.5962,30.1,28.0977,27.8,22.3354,22.4,-1.0,2.0,15.0,17.0,12.0,22.0,16.866915815850405,2.322059889728867,15.009157790469096,0.0924657534246575,13.3,11.0,https://www.screener.in/company/AMNPLST/consolidated/,2026-08-23T18:06:55.829859+00:00
AMRUTANJAN.NS,177,consolidated,2016-03-31,94.1753,94.55,99.9569,100.5,76.3765,80.6,11.0,15.0,13.0,27.0,-6.0,9.0,26.654283016013245,-25.04604207815119,,0.018348623853211,20.0,18.0,https://www.screener.in/company/AMRUTANJAN/consolidated/,2026-08-23T18:06:55.829859+00:00
ANANDRATHI.NS,1275117,consolidated,2026-03-31,64.4446,67.3,50.9441,54.8,50.9441,54.8,31.0,55.0,,33.0,,,33.12743247497396,42.468746021386174,,0.083083083083083,47.3,39.0,https://www.screener.in/company/ANANDRATHI/consolidated/,2026-08-23T18:06:55.829859+00:00
ANANTRAJ.NS,183,consolidated,2026-03-31,47.8096,43.6,45.6379,41.3,36.4699,32.85,38.0,120.0,21.0,54.0,61.0,35.0,48.277211806066525,112.01001393979617,20.69843837932206,0.1176368975643461,11.2,27.0,https://www.screener.in/company/ANANTRAJ/consolidated/,2026-08-23T18:06:55.829859+00:00
ANDHRSUGAR.NS,188,consolidated,2026-03-31,16.7127,17.45,13.3099,11.5,11.0321,9.6,1.0,-6.0,8.0,-20.0,-1.0,8.0,-23.509983737605666,-9.221749942631552,5.631634955925913,0.0005984440454817,6.11,9.0,https://www.screener.in/company/ANDHRSUGAR/consolidated/,2026-08-23T18:06:55.829859+00:00
ANGELONE.NS,1274790,consolidated,2026-03-31,22.9408,21.8,21.0874,20.3,21.7143,21.2,20.0,25.0,40.0,1.0,21.0,,-1.9756704030823191,22.58910866690138,16.352944639040203,1.2996077149395229,15.6,37.0,https://www.screener.in/company/ANGELONE/consolidated/,2026-08-23T18:06:55.829859+00:00
ANTHEM.NS,1285544,consolidated,2026-03-31,80.3867,75.9,80.3867,75.9,80.3867,75.9,26.0,17.0,,21.0,,,16.014501790858038,-49.46308489052722,,0.0177514792899408,22.3,40.0,https://www.screener.in/company/ANTHEM/consolidated/,2026-08-23T18:06:55.829859+00:00
ANUP.NS,1274633,consolidated,2026-03-31,58.0758,41.2,41.9713,34.6,36.9674,30.1,26.0,16.0,,29.0,30.0,,20.7008901505374,21.21445379097768,,0.1591895803183791,17.1,19.0,https://www.screener.in/company/ANUP/consolidated/,2026-08-23T18:06:55.829859+00:00
ANURAS.NS,1274847,consolidated,2026-03-31,86.0611,85.2,76.1119,69.5,75.3456,69.3,14.0,19.0,,-2.0,11.0,,-3.892895335471725,16.2399963539009,,0.5599880023995201,5.5,22.0,https://www.screener.in/company/ANURAS/consolidated/,2026-08-23T18:06:55.829859+00:00
APARINDS.NS,211,consolidated,2026-03-31,38.5395,38.6,29.1713,28.4,22.5611,18.15,17.0,44.0,24.0,16.0,93.0,40.0,13.431599713301036,42.12504012987799,22.635355167688044,0.1772668273688114,20.2,9.0,https://www.screener.in/company/APARINDS/consolidated/,2026-08-23T18:06:55.829859+00:00
APCL.NS,196,consolidated,2026-03-31,64.1692,60.15,64.1692,60.15,64.1692,60.15,-12.0,,,14.0,-24.0,-4.0,,,,0.7506775067750677,-10.1,6.0,https://www.screener.in/company/APCL/consolidated/,2026-08-23T18:06:55.829859+00:00
APCOTEXIND.NS,212,consolidated,2016-09-30,58.9538,56.3,61.5466,59.95,43.395,44.9,,,,,15.0,15.0,,,,0.1624365482233502,24.4,10.0,https://www.screener.in/company/APCOTEXIND/consolidated/,2026-08-23T18:06:55.829859+00:00
APLAPOLLO.NS,214,consolidated,2026-03-31,57.2369,57.0,53.0759,52.5,39.9674,42.0,13.0,27.0,26.0,23.0,23.0,36.0,23.256106497837315,24.613382810199024,26.0181616028214,0.0940154804606381,25.3,8.0,https://www.screener.in/company/APLAPOLLO/consolidated/,2026-08-23T18:06:55.829859+00:00
APLLTD.NS,121,consolidated,2026-03-31,29.2892,29.7,30.0962,29.7,25.3128,24.9,9.0,-9.0,0.0,28.0,2.0,3.0,25.422326306247637,-10.059278859417454,-1.0624745203683172,0.2519823788546255,13.4,15.0,https://www.screener.in/company/APLLTD/consolidated/,2026-08-23T18:06:55.829859+00:00
APOLLO.NS,1274254,consolidated,2026-03-31,94.7032,94.4,69.7092,66.7,59.9022,58.8,45.0,62.0,,76.0,105.0,,51.98994495915243,45.17712796537412,,0.4135567402894136,11.8,23.0,https://www.screener.in/company/APOLLO/consolidated/,2026-08-23T18:06:55.829859+00:00
APOLLOHOSP.NS,218,consolidated,2026-03-31,84.9535,77.5,84.2575,80.2,83.9888,76.3,15.0,76.0,23.0,32.0,12.0,20.0,33.33333333333333,66.79619875565163,23.034498973464945,0.8958860759493671,21.2,15.0,https://www.screener.in/company/APOLLOHOSP/consolidated/,2026-08-23T18:06:55.829859+00:00
APOLLOPIPE.NS,180,consolidated,2026-03-31,90.0924,86.3,82.6674,71.1,52.2798,46.0,,,,,6.0,25.0,-31.417585818776573,-15.170366382307886,,0.1514041514041514,-0.88,4.3,https://www.screener.in/company/APOLLOPIPE/consolidated/,2026-08-23T18:06:55.829859+00:00
APOLLOTYRE.NS,219,consolidated,2026-03-31,19.6682,19.1,20.1023,19.4,18.0692,17.8,5.0,24.0,7.0,26.0,16.0,10.0,9.47637013312499,31.43185382861993,-0.2058861960757996,0.2198492462311558,13.1,14.0,https://www.screener.in/company/APOLLOTYRE/consolidated/,2026-08-23T18:06:55.829859+00:00
APOLSINHOT.NS,1270744,consolidated,2026-03-31,39.9196,39.7,32.4718,32.8,30.2292,19.9,20.0,4.0,33.0,5.0,8.0,24.0,-14.70403192626245,1.874079865999856,26.895361787058736,0.5796178343949044,7.75,4.6,https://www.screener.in/company/APOLSINHOT/consolidated/,2026-08-23T18:06:55.829859+00:00
APTUS.NS,1274911,consolidated,2026-03-31,22.0943,22.4,23.992,25.0,23.992,25.0,26.0,29.0,,23.0,-6.0,,23.07683382514472,-8.128228295153972,,,20.1,,https://www.screener.in/company/APTUS/consolidated/,2026-08-23T18:06:55.829859+00:00
AQYLON.NS,3163,consolidated,2025-03-31,43.4132,58.8,43.4132,58.8,43.4132,58.8,,15.0,-26.0,26.0,175.0,0.0,,,,,391.0,-9.0,https://www.screener.in/company/AQYLON/consolidated/,2026-08-23T18:06:55.829859+00:00
ARCHIDPLY.NS,230,consolidated,2026-03-31,20.6273,19.3,17.038,16.2,17.038,16.2,17.0,,,-10.0,29.0,12.0,-13.307745682881688,,,1.625,8.23,7.0,https://www.screener.in/company/ARCHIDPLY/consolidated/,2026-08-23T18:06:55.829859+00:00
ARE&M.NS,157,consolidated,2026-03-31,21.235,21.9,19.2648,18.3,19.8837,19.7,10.0,-3.0,,-10.0,6.0,0.0,4.578054804647014,5.262512510674688,,0.0501296456352636,7.18,11.0,https://www.screener.in/company/ARE&M/consolidated/,2026-08-23T18:06:55.829859+00:00
ARENTERP.NS,2638,consolidated,2026-03-31,30.1934,26.3,27.4611,23.35,23.1115,20.6,-33.0,,,,5.0,9.0,,,,0.0,-0.85,-50.88,https://www.screener.in/company/ARENTERP/consolidated/,2026-08-23T18:06:55.829859+00:00
ARFIN.NS,1270851,consolidated,2026-03-31,116.1463,120.8,116.1463,120.8,116.1463,120.8,,,,,70.0,27.0,,,,0.7588235294117647,9.45,7.0,https://www.screener.in/company/ARFIN/consolidated/,2026-08-23T18:06:55.829859+00:00
ARIES.NS,237,consolidated,2026-03-31,14.7354,13.75,13.5737,12.3,14.1207,12.0,17.0,19.0,19.0,36.0,26.0,16.0,35.75522315935622,18.995995905627083,19.4752815781124,0.1676646706586826,13.7,12.0,https://www.screener.in/company/ARIES/consolidated/,2026-08-23T18:06:55.829859+00:00
ARIHANT.NS,239,consolidated,2026-03-31,16.769,17.2,14.5261,14.9,14.5261,14.9,87.0,51.0,21.0,81.0,111.0,36.0,72.18925398309935,,,1.0781671159029649,17.3,21.0,https://www.screener.in/company/ARIHANT/consolidated/,2026-08-23T18:06:55.829859+00:00
ARIHANTCAP.NS,238,consolidated,2026-03-31,17.0918,18.1,15.5992,15.1,12.1813,10.5,14.0,-2.0,14.0,3.0,22.0,26.0,0.8264837609052167,-2.929440543228612,13.346158167069769,0.5419501133786848,7.69,35.0,https://www.screener.in/company/ARIHANTCAP/consolidated/,2026-08-23T18:06:55.829859+00:00
ARIHANTSUP.NS,240,consolidated,2026-03-31,24.9772,24.5,21.9538,21.25,20.9827,20.25,12.0,33.0,9.0,3.0,18.0,13.0,0.892050933529287,31.48495539640375,8.6868148665179,2.4077134986225897,13.7,21.0,https://www.screener.in/company/ARIHANTSUP/consolidated/,2026-08-23T18:06:55.829859+00:00
ARIS.NS,1285242,consolidated,2026-03-31,69.5973,28.8,69.5973,28.8,69.5973,28.8,13.0,,,80.0,,,,,,0.094722598105548,11.2,10.0,https://www.screener.in/company/ARIS/consolidated/,2026-08-23T18:06:55.829859+00:00
ARKADE.NS,1284982,consolidated,2026-03-31,17.5337,18.3,17.5337,18.3,17.5337,18.3,55.0,54.0,,54.0,,,-89.54690014689105,-69.27729807053483,,0.1122448979591836,20.8,23.0,https://www.screener.in/company/ARKADE/consolidated/,2026-08-23T18:06:55.829859+00:00
ARMANFIN.NS,243,consolidated,2026-03-31,18.8506,15.9,26.8321,20.1,23.7218,17.6,15.0,40.0,22.0,-16.0,24.0,22.0,-21.296588784135334,33.90157321583149,14.429183562137936,,6.26,,https://www.screener.in/company/ARMANFIN/consolidated/,2026-08-23T18:06:55.829859+00:00
ARSSBL.NS,1285676,consolidated,2026-03-31,25.5149,25.7,25.5149,25.7,25.5149,25.7,26.0,,,51.0,,,3.258080877819669,,,0.6231454005934718,14.0,41.0,https://www.screener.in/company/ARSSBL/consolidated/,2026-08-23T18:06:55.829859+00:00
ARTEMISMED.NS,1274726,consolidated,2026-03-31,48.3924,48.1,38.6408,38.4,37.8545,37.7,14.0,77.0,,41.0,59.0,,31.507222117392875,67.96122908152995,,0.2802139037433155,12.0,18.0,https://www.screener.in/company/ARTEMISMED/consolidated/,2026-08-23T18:06:55.829859+00:00
ARVIND.NS,262,consolidated,2026-03-31,26.0299,25.9,20.536,21.9,15.2331,10.7,4.0,135.0,3.0,6.0,43.0,18.0,0.6848062706925617,,2.6382302766210453,0.410484668644906,10.9,11.0,https://www.screener.in/company/ARVIND/consolidated/,2026-08-23T18:06:55.829859+00:00
ARVINDFASN.NS,1274634,consolidated,2026-03-31,109.1495,95.0,118.234,114.1,122.3307,114.5,9.0,17.0,,53.0,10.0,,49.21761167211039,,,1.4167550371155886,14.1,13.0,https://www.screener.in/company/ARVINDFASN/consolidated/,2026-08-23T18:06:55.829859+00:00
ARVSMART.NS,1272994,consolidated,2026-03-31,49.4918,37.35,46.3034,39.85,30.7034,24.1,30.0,59.0,18.0,52.0,41.0,23.0,54.97570057932568,53.5963279638044,12.185442255746516,0.8983050847457628,14.2,37.0,https://www.screener.in/company/ARVSMART/consolidated/,2026-08-23T18:06:55.829859+00:00
ASAHIINDIA.NS,264,consolidated,2026-03-31,55.5732,52.5,47.4521,43.2,47.9188,42.5,7.0,23.0,15.0,-1.0,24.0,18.0,-3.4248629510707507,19.83891629841519,14.211376689446675,0.559003051881994,10.7,20.0,https://www.screener.in/company/ASAHIINDIA/consolidated/,2026-08-23T18:06:55.829859+00:00
ASAHISONG.NS,267,consolidated,2026-03-31,27.9704,18.5,27.626,18.7,21.9528,15.4,2.0,-8.0,,53.0,2.0,7.0,,-9.878897063714254,,0.5257352941176471,7.13,12.0,https://www.screener.in/company/ASAHISONG/consolidated/,2026-08-23T18:06:55.829859+00:00
ASALCBR.NS,303,consolidated,2026-03-31,79.6962,76.15,77.5916,74.35,58.73,46.0,,,,,11.0,21.0,138.9174092865857,,,0.0992805755395683,14.6,13.0,https://www.screener.in/company/ASALCBR/consolidated/,2026-08-23T18:06:55.829859+00:00
ASHAPURMIN.NS,269,consolidated,2026-03-31,16.579,16.1,14.7402,14.6,15.6226,14.6,42.0,43.0,10.0,51.0,37.0,25.0,48.66035578835097,33.09802570721458,8.45621422367071,0.8756822316555488,28.0,10.0,https://www.screener.in/company/ASHAPURMIN/consolidated/,2026-08-23T18:06:55.829859+00:00
ASHIANA.NS,272,consolidated,2026-03-31,70.0306,49.8,78.4379,70.1,59.1034,44.05,41.0,85.0,1.0,63.0,19.0,8.0,62.77075178816081,133.2221626160242,1.269285846721946,0.3760186263096624,14.5,13.0,https://www.screener.in/company/ASHIANA/consolidated/,2026-08-23T18:06:55.829859+00:00
ASHIMASYN.NS,275,consolidated,2026-03-31,9.0135,8.9,50.3885,9.1,188.9044,210.0,,-35.0,,,1.0,1.0,,,,0.592057761732852,-7.39,-18.0,https://www.screener.in/company/ASHIMASYN/consolidated/,2026-08-23T18:06:55.829859+00:00
ASHOKA.NS,282,consolidated,2026-03-31,9.2732,4.7,7.9395,4.8,8.6568,7.3,-2.0,24.0,28.0,35.0,3.0,1.0,105.81157785687245,55.97550679883005,,0.2444140446876425,15.3,22.0,https://www.screener.in/company/ASHOKA/consolidated/,2026-08-23T18:06:55.829859+00:00
ASHOKAMET.NS,1274265,consolidated,2026-03-31,8.9416,6.15,9.7955,7.5,10.3765,7.2,-18.0,135.0,,50.0,27.0,,49.61139722270698,98.55057185194568,,0.4754098360655737,9.25,20.0,https://www.screener.in/company/ASHOKAMET/consolidated/,2026-08-23T18:06:55.829859+00:00
ASHOKLEY.NS,281,consolidated,2026-03-31,25.9096,25.2,29.2962,26.1,24.9145,24.3,5.0,84.0,15.0,45.0,24.0,15.0,40.96187738030692,,17.284500742967722,4.489572361491469,27.4,19.0,https://www.screener.in/company/ASHOKLEY/consolidated/,2026-08-23T18:06:55.829859+00:00
ASIANENE.NS,294,consolidated,2026-03-31,35.2787,33.45,28.1735,30.7,29.9683,24.4,93.0,11.0,16.0,52.0,27.0,22.0,,13.92460034905032,,0.3218623481781376,12.9,11.0,https://www.screener.in/company/ASIANENE/consolidated/,2026-08-23T18:06:55.829859+00:00
ASIANHOTNR.NS,292,consolidated,2026-03-31,380.6357,376.75,380.6357,376.75,380.6357,376.75,,15.0,8.0,,31.0,12.0,,,,0.3626492942453854,0.57,13.0,https://www.screener.in/company/ASIANHOTNR/consolidated/,2026-08-23T18:06:55.829859+00:00
ASIANPAINT.NS,295,consolidated,2026-03-31,56.7994,56.7,68.1299,63.1,66.905,62.05,1.0,7.0,10.0,2.0,-3.0,9.0,1.7446703820718223,6.617095217914515,9.502681328868956,0.1838386674153097,21.8,19.0,https://www.screener.in/company/ASIANPAINT/consolidated/,2026-08-23T18:06:55.829859+00:00
ASIANTILES.NS,290,consolidated,2026-03-31,80.7017,64.8,42.9291,25.0,47.4582,42.6,6.0,-20.0,-2.0,31.0,-15.0,-11.0,,-31.136051418508583,-13.279753213213375,0.2884362680683311,1.27,4.8,https://www.screener.in/company/ASIANTILES/consolidated/,2026-08-23T18:06:55.829859+00:00
ASKAUTOLTD.NS,1284561,consolidated,2026-03-31,38.6193,38.1,38.6193,38.1,38.6193,38.1,18.0,25.0,,34.0,,,34.195798019989645,23.636347834823447,,0.5179252479023646,25.1,12.0,https://www.screener.in/company/ASKAUTOLTD/consolidated/,2026-08-23T18:06:55.829859+00:00
ASPINWALL.NS,1273375,consolidated,2026-03-31,29.3943,23.4,22.5798,16.1,21.4948,17.9,12.0,4.0,1.0,-21.0,6.0,,-22.75842589045154,15.409739217862397,4.801035670873466,0.3930348258706467,3.83,4.7,https://www.screener.in/company/ASPINWALL/consolidated/,2026-08-23T18:06:55.829859+00:00
ASTAR.NS,296,consolidated,2026-03-31,26.041,25.3,26.041,25.3,26.041,25.3,-14.0,-9.0,-6.0,-23.0,-7.0,-3.0,-21.213268167121267,-8.763069798571587,-5.909393085705283,0.2973462002412545,2.51,2.0,https://www.screener.in/company/ASTAR/consolidated/,2026-08-23T18:06:55.829859+00:00
ASTEC.NS,306,consolidated,2026-03-31,49.8745,46.2,42.8854,39.2,48.1366,45.6,-11.0,,,,-14.0,4.0,,,,1.1512820512820512,-25.2,1.3,https://www.screener.in/company/ASTEC/consolidated/,2026-08-23T18:06:55.829859+00:00
ASTERDM.NS,1274286,consolidated,2026-03-31,98.321,93.3,70.2782,82.2,55.3017,39.95,16.0,23.0,48.0,-1.0,32.0,,-4.166484640653012,20.40319774028523,43.66308302520368,0.4851398601398601,10.7,19.0,https://www.screener.in/company/ASTERDM/consolidated/,2026-08-23T18:06:55.829859+00:00
ASTRAL.NS,309,consolidated,2026-03-31,85.6994,83.7,87.8632,88.5,78.9943,76.7,8.0,6.0,18.0,6.0,1.0,21.0,5.513909424506291,5.749962858816504,18.07933142930389,0.0616067028092656,13.8,16.0,https://www.screener.in/company/ASTRAL/consolidated/,2026-08-23T18:06:55.829859+00:00
ASTRAMICRO.NS,308,consolidated,2026-03-31,65.5783,63.7,58.1548,57.9,43.4305,41.3,13.0,46.0,13.0,40.0,61.0,30.0,36.10149235301829,43.58064303643592,12.07300962478881,0.2190114068441064,16.0,29.0,https://www.screener.in/company/ASTRAMICRO/consolidated/,2026-08-23T18:06:55.829859+00:00
ATALREAL.NS,1274799,consolidated,2026-03-31,70.3929,69.85,70.3929,69.85,70.3929,69.85,,,,,40.0,,,,,0.1458333333333333,7.95,10.0,https://www.screener.in/company/ATALREAL/consolidated/,2026-08-23T18:06:55.829859+00:00
ATGL.NS,1274591,consolidated,2026-03-31,123.5669,112.4,241.0605,135.3,190.6712,114.9,10.0,7.0,,6.0,-11.0,,6.242094427102551,7.199518032883279,,0.4635149023638232,14.4,19.0,https://www.screener.in/company/ATGL/consolidated/,2026-08-23T18:06:55.829859+00:00
ATL.NS,1284454,consolidated,2026-03-31,23.0958,23.4,23.0958,23.4,23.0958,23.4,5.0,,,-8.0,,,,,,2.184659090909091,14.4,21.0,https://www.screener.in/company/ATL/consolidated/,2026-08-23T18:06:55.829859+00:00
ATLANTAA.NS,314,consolidated,2026-03-31,14.7169,11.5,14.7169,11.5,17.2159,12.6,13.0,15.0,7.0,25.0,25.0,-5.0,,,,1.4941198607583026,-0.81,41.3,https://www.screener.in/company/ATLANTAA/consolidated/,2026-08-23T18:06:55.829859+00:00
ATLANTAELE.NS,1285669,consolidated,2026-03-31,59.1018,58.3,59.1018,58.3,59.1018,58.3,28.0,96.0,,32.0,,,-24.553191461941093,39.99379984823,,0.0548977395048439,31.7,19.0,https://www.screener.in/company/ATLANTAELE/consolidated/,2026-08-23T18:06:55.829859+00:00
ATLASCYCLE.NS,315,consolidated,2024-03-31,130.5589,132.9,130.5589,132.9,130.5589,132.9,-28.0,-5.0,,-15.0,27.0,-2.0,,,,0.0238076343147369,-28.0,-731.76,https://www.screener.in/company/ATLASCYCLE/consolidated/,2026-08-23T18:06:55.829859+00:00
ATUL.NS,319,consolidated,2026-03-31,44.6841,44.6,43.1793,41.0,35.3151,34.7,5.0,1.0,9.0,9.0,-6.0,12.0,9.746869233640986,0.7651369493906657,9.555445747485546,0.0294164925253174,11.5,18.0,https://www.screener.in/company/ATUL/consolidated/,2026-08-23T18:06:55.829859+00:00
ATULAUTO.NS,318,consolidated,2026-03-31,99.3605,64.9,106.9386,68.45,78.3958,29.1,17.0,47.0,-1.0,125.0,20.0,1.0,108.51159346021296,,-3.4339170671621067,0.2995867768595041,9.35,10.0,https://www.screener.in/company/ATULAUTO/consolidated/,2026-08-23T18:06:55.829859+00:00
AUBANK.NS,1274092,consolidated,2017-03-31,126.1592,120.0,118.2352,110.8,92.2131,97.1,29.0,,,49.0,10.0,,4.775471609961546,,,,22.3,,https://www.screener.in/company/AUBANK/consolidated/,2026-08-23T18:06:55.829859+00:00
AURIONPRO.NS,323,consolidated,2026-03-31,38.6274,39.9,30.8135,30.2,18.4722,11.8,29.0,34.0,15.0,31.0,50.0,28.0,21.07984372408176,,11.86892919816145,0.0350978135788262,13.4,19.0,https://www.screener.in/company/AURIONPRO/consolidated/,2026-08-23T18:06:55.829859+00:00
AUROPHARMA.NS,325,consolidated,2026-03-31,22.0911,21.8,18.8441,19.4,17.5483,17.4,11.0,1.0,6.0,23.0,19.0,7.0,22.40612111956965,-7.898846142025617,5.715914409064893,0.2130585099363965,10.1,20.0,https://www.screener.in/company/AUROPHARMA/consolidated/,2026-08-23T18:06:55.829859+00:00
AURUM.NS,1272987,consolidated,2026-03-31,1725.25,1715.0,652.8188,9.65,199.7246,80.25,44.0,,,18.0,31.0,-5.0,,-76.15093996253985,-14.18183773420958,0.4446640316205533,-2.68,25.0,https://www.screener.in/company/AURUM/consolidated/,2026-08-23T18:06:55.829859+00:00
AURUS.NS,29704,consolidated,2025-03-31,2.2516,2.0,3.458,2.6,3.458,2.6,6.0,5.0,,,3.0,-20.0,,,,0.8125,-63.0,-90.0,https://www.screener.in/company/AURUS/consolidated/,2026-08-23T18:06:55.829859+00:00
AVALON.NS,1284340,consolidated,2026-03-31,102.0758,86.8,91.5931,79.4,91.5931,79.4,19.0,40.0,,29.0,,,23.14706160987603,-58.32326883238077,,0.2954230235783633,16.9,11.0,https://www.screener.in/company/AVALON/consolidated/,2026-08-23T18:06:55.829859+00:00
AVANTEL.NS,340,consolidated,2026-03-31,109.5605,74.8,79.1508,56.9,79.1508,56.9,13.0,0.0,,-17.0,72.0,57.0,-18.116584085222364,-0.6993693462086226,,0.1005917159763313,5.29,23.0,https://www.screener.in/company/AVANTEL/consolidated/,2026-08-23T18:06:55.829859+00:00
AVANTIFEED.NS,341,consolidated,2026-03-31,21.1166,20.4,22.2667,21.5,21.1738,20.1,6.0,12.0,14.0,28.0,8.0,17.0,29.565832167060396,10.9720280774938,14.424940283690058,0.0039561777236762,18.3,10.0,https://www.screener.in/company/AVANTIFEED/consolidated/,2026-08-23T18:06:55.829859+00:00
AVONMORE.NS,139,consolidated,2026-03-31,24.9842,22.2,16.7466,17.65,10.6153,6.0,-3.0,-9.0,60.0,-51.0,27.0,30.0,-50.70257245805332,-7.914156182436194,47.57731615945522,,3.62,,https://www.screener.in/company/AVONMORE/consolidated/,2026-08-23T18:06:55.829859+00:00
AVROIND.NS,1274389,consolidated,2026-03-31,37.0321,38.3,37.0321,38.3,37.0321,38.3,,,,,28.0,,,,,0.1973184357541899,5.14,2.21,https://www.screener.in/company/AVROIND/consolidated/,2026-08-23T18:06:55.829859+00:00
AVTNPL.NS,346,consolidated,2026-03-31,21.9361,21.1,21.1271,20.5,21.3533,20.4,7.0,8.0,12.0,-5.0,5.0,11.0,-5.699217692224279,7.480735567061836,11.612317403390438,0.2039355992844365,12.2,14.0,https://www.screener.in/company/AVTNPL/consolidated/,2026-08-23T18:06:55.829859+00:00
AWFIS.NS,1284789,consolidated,2026-03-31,61.3424,63.9,61.3424,63.9,61.3424,63.9,40.0,29.0,,53.0,,,,,,2.7142857142857144,14.0,37.0,https://www.screener.in/company/AWFIS/consolidated/,2026-08-23T18:06:55.829859+00:00
AWHCL.NS,1274824,consolidated,2026-03-31,21.3329,21.0,17.924,18.55,18.4807,19.3,7.0,11.0,16.0,3.0,2.0,,3.361696473713116,10.79556656505356,-14.910719403562933,0.6211096075778079,10.9,18.0,https://www.screener.in/company/AWHCL/consolidated/,2026-08-23T18:06:55.829859+00:00
AWL.NS,1275165,consolidated,2026-03-31,101.8127,31.1,91.3241,43.9,91.3241,43.9,9.0,8.0,,22.0,,,21.523241381255698,-33.904970931606584,,0.1062260536398467,10.7,3.2,https://www.screener.in/company/AWL/consolidated/,2026-08-23T18:06:55.829859+00:00
AXISBANK.NS,348,consolidated,2026-03-31,13.6955,13.6,15.0916,14.1,24.8936,15.3,15.0,30.0,12.0,35.0,11.0,8.0,34.153669288886256,29.29886224595928,9.251961653862397,,13.1,,https://www.screener.in/company/AXISBANK/consolidated/,2026-08-23T18:06:55.829859+00:00
